device,model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score
security_camera,security_camera_MLP_3_1_sgd,test,session,1,1,1,0.968,0.985714286,0.69,0.811764706,100,0.844444444
security_camera,security_camera_cart_gini_200_samples_leaf,test,session,1,1,1,0.967,0.971830986,0.69,0.807017544,100,0.843888889
security_camera,security_camera_cart_entropy_200_samples_leaf,test,session,1,1,1,0.966,0.934210526,0.71,0.806818182,100,0.852222222
security_camera,security_camera_cart_gini_400_samples_leaf,test,session,1,1,1,0.966,0.958333333,0.69,0.802325581,100,0.843333333
security_camera,security_camera_MLP_1_3,test,session,1,1,1,0.965,0.744360902,0.99,0.849785408,100,0.976111111
security_camera,security_camera_MLP_3_3_sgd,test,session,1,1,1,0.965,0.744360902,0.99,0.849785408,100,0.976111111
security_camera,security_camera_cart,test,session,1,1,1,0.964,0.932432432,0.69,0.793103448,100,0.842222222
security_camera,security_camera_forest_gini_3,test,session,1,1,1,0.961,0.87654321,0.71,0.784530387,100,0.849444444
security_camera,security_camera_cart_entropy_400_samples_leaf,test,session,1,1,1,0.961,0.896103896,0.69,0.779661017,100,0.840555556
security_camera,security_camera_forest_entropy_21,test,session,1,1,1,0.958,1,0.58,0.734177215,100,0.79
security_camera,security_camera_MLP_3_2_sgd,test,session,1,1,1,0.957,0.717557252,0.94,0.813852814,100,0.949444444
security_camera,security_camera_sgd,test,session,1,1,1,0.952,0.703125,0.9,0.789473684,100,0.928888889
security_camera,security_camera_forest_entropy_11,test,session,1,1,1,0.951,1,0.51,0.675496689,100,0.755
security_camera,security_camera_MLP_1_4_sgd,test,session,1,1,1,0.947,0.664335664,0.95,0.781893004,100,0.948333333
security_camera,security_camera_forest_entropy_19,test,session,1,1,1,0.947,1,0.47,0.639455782,100,0.735
security_camera,security_camera_forest_entropy_3,test,session,1,1,1,0.946,1,0.46,0.630136986,100,0.73
security_camera,security_camera_MLP_1_3_sgd,test,session,1,1,1,0.945,0.655172414,0.95,0.775510204,100,0.947222222
security_camera,security_camera_forest_gini_11,test,session,1,1,1,0.945,1,0.45,0.620689655,100,0.725
security_camera,security_camera_MLP_2_4_sgd,test,session,1,1,1,0.934,0.972222222,0.35,0.514705882,100,0.674444444
security_camera,security_camera_forest_gini_15,test,session,1,1,1,0.934,1,0.34,0.507462687,100,0.67
security_camera,security_camera_forest_gini_23,test,session,1,1,1,0.934,1,0.34,0.507462687,100,0.67
security_camera,security_camera_forest_gini_21,test,session,1,1,1,0.931,1,0.31,0.473282443,100,0.655
security_camera,security_camera_forest_entropy_23,test,session,1,1,1,0.929,1,0.29,0.449612403,100,0.645
security_camera,security_camera_forest,test,session,1,1,1,0.922,1,0.22,0.360655738,100,0.61
security_camera,security_camera_forest_entropy_7,test,session,1,1,1,0.919,1,0.19,0.319327731,100,0.595
security_camera,security_camera_forest_gini_19,test,session,1,1,1,0.919,1,0.19,0.319327731,100,0.595
security_camera,security_camera_forest_gini_7,test,session,1,1,1,0.916,1,0.16,0.275862069,100,0.58
security_camera,security_camera_forest_entropy_15,test,session,1,1,1,0.915,1,0.15,0.260869565,100,0.575
security_camera,security_camera_MLP_1_1,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_1_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_1_2,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_1_2_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_1_5,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_1_5_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_2_1,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_2_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_2_2,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_2_3,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_2_3_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_2_4,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_2_5,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_3_1,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_4_2,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_4_2_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_5_1,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_5_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_naive_bayes,test,session,1,1,1,0.9,0,0,0,100,0.5
security_camera,security_camera_MLP_3_4,test,session,1,1,0,0.998,1,0.997777778,0.998887653,900,0.998888889
security_camera,security_camera_MLP_4_3,test,session,1,1,0,0.998,1,0.997777778,0.998887653,900,0.998888889
security_camera,security_camera_MLP_3_5,test,session,1,1,0,0.994,0.996666667,0.996666667,0.996666667,900,0.983333333
security_camera,security_camera_MLP_4_1,test,session,1,1,0,0.993,0.998882682,0.993333333,0.996100279,900,0.991666667
security_camera,security_camera_MLP_4_5_sgd,test,session,1,1,0,0.989,0.998877666,0.988888889,0.99385818,900,0.989444444
security_camera,security_camera_MLP_3_4_sgd,test,session,1,1,0,0.987,0.997755331,0.987777778,0.992741485,900,0.983888889
security_camera,security_camera_MLP_5_5_sgd,test,session,1,1,0,0.985,0.988950276,0.994444444,0.991689751,900,0.947222222
security_camera,security_camera_MLP_5_3_sgd,test,session,1,1,0,0.984,0.995515695,0.986666667,0.991071429,900,0.973333333
security_camera,security_camera_MLP_4_5,test,session,1,1,0,0.983,0.998870056,0.982222222,0.99047619,900,0.986111111
security_camera,security_camera_MLP_3_3,test,session,1,1,0,0.982,1,0.98,0.98989899,900,0.99
security_camera,security_camera_MLP_2_5_sgd,test,session,1,1,0,0.98,0.987804878,0.99,0.988901221,900,0.94
security_camera,security_camera_MLP_1_4,test,session,1,1,0,0.98,0.994382022,0.983333333,0.988826816,900,0.966666667
security_camera,security_camera_MLP_4_3_sgd,test,session,1,1,0,0.979,0.998864926,0.977777778,0.988208871,900,0.983888889
security_camera,security_camera_MLP_4_4_sgd,test,session,1,1,0,0.978,0.998863636,0.976666667,0.987640449,900,0.983333333
security_camera,security_camera_MLP_5_4,test,session,1,1,0,0.978,1,0.975555556,0.987626547,900,0.987777778
security_camera,security_camera_MLP_4_4,test,session,1,1,0,0.976,0.993243243,0.98,0.986577181,900,0.96
security_camera,security_camera_MLP_4_1_sgd,test,session,1,1,0,0.976,0.997727273,0.975555556,0.986516854,900,0.977777778
security_camera,security_camera_MLP_5_2_sgd,test,session,1,1,0,0.976,0.998861048,0.974444444,0.986501687,900,0.982222222
security_camera,security_camera_MLP_3_2,test,session,1,1,0,0.976,1,0.973333333,0.986486486,900,0.986666667
security_camera,security_camera_MLP_5_2,test,session,1,1,0,0.976,1,0.973333333,0.986486486,900,0.986666667
security_camera,security_camera_MLP_5_5,test,session,1,1,0,0.976,1,0.973333333,0.986486486,900,0.986666667
security_camera,security_camera_MLP_5_3,test,session,1,1,0,0.975,0.992125984,0.98,0.986025713,900,0.955
security_camera,security_camera_MLP_3_5_sgd,test,session,1,1,0,0.97,0.99771167,0.968888889,0.983089064,900,0.974444444
security_camera,security_camera_MLP_5_4_sgd,test,session,1,1,0,0.97,0.998853211,0.967777778,0.983069977,900,0.978888889
security_camera,security_camera_cart_entropy_50_samples_leaf,test,session,1,1,0,0.969,0.96670247,1,0.983069361,900,0.845
security_camera,security_camera_cart_gini_100_samples_leaf,test,session,1,1,0,0.969,0.96670247,1,0.983069361,900,0.845
security_camera,security_camera_MLP_2_2_sgd,test,session,1,1,0,0.969,0.96670247,1,0.983069361,900,0.845
security_camera,security_camera_cart_entropy_100_samples_leaf,test,session,1,1,0,0.968,0.966666667,0.998888889,0.982513661,900,0.844444444
security_camera,security_camera_cart_gini_50_samples_leaf,test,session,1,1,0,0.968,0.966666667,0.998888889,0.982513661,900,0.844444444
security_camera,security_camera_MLP_3_1_sgd,test,session,1,1,0,0.968,0.966666667,0.998888889,0.982513661,900,0.844444444
security_camera,security_camera_cart_gini_200_samples_leaf,test,session,1,1,0,0.967,0.966630786,0.997777778,0.981957354,900,0.843888889
security_camera,security_camera_cart_gini_400_samples_leaf,test,session,1,1,0,0.966,0.966594828,0.996666667,0.981400438,900,0.843333333
security_camera,security_camera_cart_entropy_200_samples_leaf,test,session,1,1,0,0.966,0.968614719,0.994444444,0.981359649,900,0.852222222
security_camera,security_camera_MLP_1_3,test,session,1,1,0,0.965,0.998846597,0.962222222,0.980192417,900,0.976111111
security_camera,security_camera_MLP_3_3_sgd,test,session,1,1,0,0.965,0.998846597,0.962222222,0.980192417,900,0.976111111
security_camera,security_camera_cart,test,session,1,1,0,0.964,0.966522678,0.994444444,0.980284775,900,0.842222222
security_camera,security_camera_cart_entropy_400_samples_leaf,test,session,1,1,0,0.961,0.966413868,0.991111111,0.978606692,900,0.840555556
security_camera,security_camera_forest_gini_3,test,session,1,1,0,0.961,0.968443961,0.988888889,0.978559648,900,0.849444444
security_camera,security_camera_forest_entropy_21,test,session,1,1,0,0.958,0.955414013,1,0.977198697,900,0.79
security_camera,security_camera_MLP_3_2_sgd,test,session,1,1,0,0.957,0.993095512,0.958888889,0.975692482,900,0.949444444
security_camera,security_camera_sgd,test,session,1,1,0,0.952,0.98853211,0.957777778,0.972911964,900,0.928888889
security_camera,security_camera_forest_entropy_11,test,session,1,1,0,0.951,0.948366702,1,0.973499189,900,0.755
security_camera,security_camera_forest_entropy_19,test,session,1,1,0,0.947,0.944386149,1,0.971397733,900,0.735
security_camera,security_camera_MLP_1_4_sgd,test,session,1,1,0,0.947,0.994165694,0.946666667,0.969834946,900,0.948333333
security_camera,security_camera_forest_entropy_3,test,session,1,1,0,0.946,0.943396226,1,0.970873786,900,0.73
security_camera,security_camera_forest_gini_11,test,session,1,1,0,0.945,0.942408377,1,0.970350404,900,0.725
security_camera,security_camera_MLP_1_3_sgd,test,session,1,1,0,0.945,0.994152047,0.944444444,0.968660969,900,0.947222222
security_camera,security_camera_forest_gini_15,test,session,1,1,0,0.934,0.931677019,1,0.964630225,900,0.67
security_camera,security_camera_forest_gini_23,test,session,1,1,0,0.934,0.931677019,1,0.964630225,900,0.67
security_camera,security_camera_MLP_2_4_sgd,test,session,1,1,0,0.934,0.932572614,0.998888889,0.964592275,900,0.674444444
security_camera,security_camera_forest_gini_21,test,session,1,1,0,0.931,0.92879257,1,0.963081862,900,0.655
security_camera,security_camera_forest_entropy_23,test,session,1,1,0,0.929,0.926879506,1,0.962052378,900,0.645
security_camera,security_camera_forest,test,session,1,1,0,0.922,0.920245399,1,0.958466454,900,0.61
security_camera,security_camera_forest_entropy_7,test,session,1,1,0,0.919,0.917431193,1,0.956937799,900,0.595
security_camera,security_camera_forest_gini_19,test,session,1,1,0,0.919,0.917431193,1,0.956937799,900,0.595
security_camera,security_camera_forest_gini_7,test,session,1,1,0,0.916,0.914634146,1,0.955414013,900,0.58
security_camera,security_camera_forest_entropy_15,test,session,1,1,0,0.915,0.913705584,1,0.954907162,900,0.575
security_camera,security_camera_MLP_1_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_1_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_1_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_1_2_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_1_5,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_1_5_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_2_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_2_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_2_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_2_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_2_3_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_2_4,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_2_5,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_3_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_4_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_4_2_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_5_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_5_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_naive_bayes,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
security_camera,security_camera_MLP_3_5,validation,session,1,1,1,0.998,0.980392157,1,0.99009901,100,0.998888889
security_camera,security_camera_MLP_3_4,validation,session,1,1,1,0.996,0.961538462,1,0.980392157,100,0.997777778
security_camera,security_camera_MLP_4_1,validation,session,1,1,1,0.996,0.961538462,1,0.980392157,100,0.997777778
security_camera,security_camera_MLP_5_3_sgd,validation,session,1,1,1,0.995,0.952380952,1,0.975609756,100,0.997222222
security_camera,security_camera_MLP_4_3,validation,session,1,1,1,0.994,0.943396226,1,0.970873786,100,0.996666667
security_camera,security_camera_MLP_4_5_sgd,validation,session,1,1,1,0.991,0.917431193,1,0.956937799,100,0.995
security_camera,security_camera_MLP_3_3,validation,session,1,1,1,0.989,0.900900901,1,0.947867299,100,0.993888889
security_camera,security_camera_MLP_4_1_sgd,validation,session,1,1,1,0.989,0.900900901,1,0.947867299,100,0.993888889
security_camera,security_camera_MLP_4_4,validation,session,1,1,1,0.989,0.900900901,1,0.947867299,100,0.993888889
security_camera,security_camera_MLP_4_4_sgd,validation,session,1,1,1,0.989,0.900900901,1,0.947867299,100,0.993888889
security_camera,security_camera_MLP_5_4_sgd,validation,session,1,1,1,0.988,0.892857143,1,0.943396226,100,0.993333333
security_camera,security_camera_MLP_3_2,validation,session,1,1,1,0.987,0.884955752,1,0.938967136,100,0.992777778
security_camera,security_camera_MLP_1_3,validation,session,1,1,1,0.986,0.877192982,1,0.934579439,100,0.992222222
security_camera,security_camera_MLP_3_4_sgd,validation,session,1,1,1,0.984,0.9375,0.9,0.918367347,100,0.946666667
security_camera,security_camera_MLP_5_2_sgd,validation,session,1,1,1,0.982,0.936170213,0.88,0.907216495,100,0.936666667
security_camera,security_camera_MLP_4_3_sgd,validation,session,1,1,1,0.981,0.852173913,0.98,0.911627907,100,0.980555556
security_camera,security_camera_MLP_5_2,validation,session,1,1,1,0.98,0.833333333,1,0.909090909,100,0.988888889
security_camera,security_camera_MLP_3_5_sgd,validation,session,1,1,1,0.977,0.823529412,0.98,0.894977169,100,0.978333333
security_camera,security_camera_MLP_5_5,validation,session,1,1,1,0.976,0.806451613,1,0.892857143,100,0.986666667
security_camera,security_camera_MLP_3_3_sgd,validation,session,1,1,1,0.974,0.793650794,1,0.884955752,100,0.985555556
security_camera,security_camera_MLP_4_5,validation,session,1,1,1,0.972,0.833333333,0.9,0.865384615,100,0.94
security_camera,security_camera_MLP_1_4,validation,session,1,1,1,0.968,0.793103448,0.92,0.851851852,100,0.946666667
security_camera,security_camera_MLP_2_2_sgd,validation,session,1,1,1,0.968,1,0.68,0.80952381,100,0.84
security_camera,security_camera_MLP_3_1_sgd,validation,session,1,1,1,0.967,0.985507246,0.68,0.804733728,100,0.839444444
security_camera,security_camera_MLP_3_2_sgd,validation,session,1,1,1,0.966,0.823529412,0.84,0.831683168,100,0.91
security_camera,security_camera_MLP_5_5_sgd,validation,session,1,1,1,0.964,0.944444444,0.68,0.790697674,100,0.837777778
security_camera,security_camera_MLP_1_4_sgd,validation,session,1,1,1,0.963,0.729927007,1,0.843881857,100,0.979444444
security_camera,security_camera_MLP_1_3_sgd,validation,session,1,1,1,0.962,0.724637681,1,0.840336134,100,0.978888889
security_camera,security_camera_forest_entropy_21,validation,session,1,1,1,0.962,1,0.62,0.765432099,100,0.81
security_camera,security_camera_MLP_5_3,validation,session,1,1,1,0.961,0.906666667,0.68,0.777142857,100,0.836111111
security_camera,security_camera_forest_gini_3,validation,session,1,1,1,0.959,0.883116883,0.68,0.768361582,100,0.835
security_camera,security_camera_MLP_2_5_sgd,validation,session,1,1,1,0.956,0.85,0.68,0.755555556,100,0.833333333
security_camera,security_camera_forest_entropy_7,validation,session,1,1,1,0.952,1,0.52,0.684210526,100,0.76
security_camera,security_camera_forest_gini_11,validation,session,1,1,1,0.952,1,0.52,0.684210526,100,0.76
security_camera,security_camera_forest_entropy_11,validation,session,1,1,1,0.95,1,0.5,0.666666667,100,0.75
security_camera,security_camera_forest_entropy_3,validation,session,1,1,1,0.95,1,0.5,0.666666667,100,0.75
security_camera,security_camera_MLP_5_4,validation,session,1,1,1,0.947,0.764044944,0.68,0.71957672,100,0.828333333
security_camera,security_camera_forest_entropy_23,validation,session,1,1,1,0.941,1,0.41,0.581560284,100,0.705
security_camera,security_camera_cart,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_entropy_100_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_entropy_200_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_entropy_400_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_entropy_50_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_gini_100_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_gini_200_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_gini_400_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_cart_gini_50_samples_leaf,validation,session,1,1,1,0.94,0.708333333,0.68,0.693877551,100,0.824444444
security_camera,security_camera_forest_gini_15,validation,session,1,1,1,0.939,1,0.39,0.561151079,100,0.695
security_camera,security_camera_sgd,validation,session,1,1,1,0.938,0.693877551,0.68,0.686868687,100,0.823333333
security_camera,security_camera_forest_entropy_19,validation,session,1,1,1,0.935,1,0.35,0.518518519,100,0.675
security_camera,security_camera_forest,validation,session,1,1,1,0.934,1,0.34,0.507462687,100,0.67
security_camera,security_camera_forest_gini_19,validation,session,1,1,1,0.934,1,0.34,0.507462687,100,0.67
security_camera,security_camera_MLP_2_4_sgd,validation,session,1,1,1,0.933,0.971428571,0.34,0.503703704,100,0.669444444
security_camera,security_camera_forest_gini_21,validation,session,1,1,1,0.932,1,0.32,0.484848485,100,0.66
security_camera,security_camera_forest_gini_23,validation,session,1,1,1,0.932,1,0.32,0.484848485,100,0.66
security_camera,security_camera_forest_gini_7,validation,session,1,1,1,0.917,1,0.17,0.290598291,100,0.585
security_camera,security_camera_forest_entropy_15,validation,session,1,1,1,0.916,1,0.16,0.275862069,100,0.58
security_camera,security_camera_MLP_1_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
