model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score,tp,fp,tn,fn
baby_monitor_MLP_5_4,test,session,1,1,0,0.648,1.0,0.6088888888888889,0.7569060773480663,900,0.8044444444444444,100,352,548,0
baby_monitor_MLP_5_4,test,session,1,1,1,0.648,0.22123893805309736,1.0,0.36231884057971014,100,0.8044444444444444,100,352,548,0
baby_monitor_MLP_5_4,test,sequence,1,99,0,0.648,1.0,0.6088888888888889,0.7569060773480663,900,0.8044444444444444,100,352,548,0
baby_monitor_MLP_5_4,test,sequence,1,99,1,0.648,0.22123893805309736,1.0,0.36231884057971014,100,0.8044444444444444,100,352,548,0
baby_monitor_MLP_5_4_sgd,test,session,1,1,0,0.985,0.9988726042841037,0.9844444444444445,0.991606043648573,900,0.9872222222222222,99,14,886,1
baby_monitor_MLP_5_4_sgd,test,session,1,1,1,0.985,0.8761061946902655,0.99,0.9295774647887325,100,0.9872222222222222,99,14,886,1
baby_monitor_MLP_5_4_sgd,test,sequence,1,47,0,0.985,0.9988726042841037,0.9844444444444445,0.991606043648573,900,0.9872222222222222,99,14,886,1
baby_monitor_MLP_5_4_sgd,test,sequence,1,47,1,0.985,0.8761061946902655,0.99,0.9295774647887325,100,0.9872222222222222,99,14,886,1
baby_monitor_MLP_5_5,test,session,1,1,0,0.984,0.9835886214442013,0.9988888888888889,0.9911797133406837,900,0.9244444444444445,85,1,899,15
baby_monitor_MLP_5_5,test,session,1,1,1,0.984,0.9883720930232558,0.85,0.9139784946236558,100,0.9244444444444445,85,1,899,15
baby_monitor_MLP_5_5,test,sequence,1,99,0,0.984,0.9835886214442013,0.9988888888888889,0.9911797133406837,900,0.9244444444444445,85,1,899,15
baby_monitor_MLP_5_5,test,sequence,1,99,1,0.984,0.9883720930232558,0.85,0.9139784946236558,100,0.9244444444444445,85,1,899,15
baby_monitor_MLP_5_5_sgd,test,session,1,1,0,0.98,0.9966139954853274,0.9811111111111112,0.9888017917133259,900,0.9755555555555555,97,17,883,3
baby_monitor_MLP_5_5_sgd,test,session,1,1,1,0.98,0.8508771929824561,0.97,0.9065420560747663,100,0.9755555555555555,97,17,883,3
baby_monitor_MLP_5_5_sgd,test,sequence,1,47,0,0.98,0.9966139954853274,0.9811111111111112,0.9888017917133259,900,0.9755555555555555,97,17,883,3
baby_monitor_MLP_5_5_sgd,test,sequence,1,47,1,0.98,0.8508771929824561,0.97,0.9065420560747663,100,0.9755555555555555,97,17,883,3
baby_monitor_naive_bayes,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_naive_bayes,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_naive_bayes,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_naive_bayes,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_sgd,test,session,1,1,0,0.998,0.9988888888888889,0.9988888888888889,0.9988888888888889,900,0.9944444444444446,99,1,899,1
baby_monitor_sgd,test,session,1,1,1,0.998,0.99,0.99,0.99,100,0.9944444444444446,99,1,899,1
baby_monitor_sgd,test,sequence,1,99,0,0.998,0.9988888888888889,0.9988888888888889,0.9988888888888889,900,0.9944444444444446,99,1,899,1
baby_monitor_sgd,test,sequence,1,99,1,0.998,0.99,0.99,0.99,100,0.9944444444444446,99,1,899,1
motion_sensor_cart,test,session,1,1,0,0.978,0.9761388286334056,1.0,0.9879253567508233,900,0.89,78,0,900,22
motion_sensor_cart,test,session,1,1,1,0.978,1.0,0.78,0.8764044943820225,100,0.89,78,0,900,22
motion_sensor_cart,test,sequence,1,99,0,0.978,0.9761388286334056,1.0,0.9879253567508233,900,0.89,78,0,900,22
motion_sensor_cart,test,sequence,1,99,1,0.978,1.0,0.78,0.8764044943820225,100,0.89,78,0,900,22
motion_sensor_cart_entropy_100_samples_leaf,test,session,1,1,0,0.973,0.9965870307167235,0.9733333333333334,0.984822934232715,900,0.9716666666666667,97,24,876,3
motion_sensor_cart_entropy_100_samples_leaf,test,session,1,1,1,0.973,0.8016528925619835,0.97,0.8778280542986425,100,0.9716666666666667,97,24,876,3
motion_sensor_cart_entropy_100_samples_leaf,test,sequence,1,99,0,0.973,0.9965870307167235,0.9733333333333334,0.984822934232715,900,0.9716666666666667,97,24,876,3
motion_sensor_cart_entropy_100_samples_leaf,test,sequence,1,99,1,0.973,0.8016528925619835,0.97,0.8778280542986425,100,0.9716666666666667,97,24,876,3
motion_sensor_cart_entropy_200_samples_leaf,test,session,1,1,0,0.968,0.9988505747126437,0.9655555555555555,0.9819209039548022,900,0.9777777777777777,99,31,869,1
motion_sensor_cart_entropy_200_samples_leaf,test,session,1,1,1,0.968,0.7615384615384615,0.99,0.8608695652173913,100,0.9777777777777777,99,31,869,1
motion_sensor_cart_entropy_200_samples_leaf,test,sequence,1,99,0,0.968,0.9988505747126437,0.9655555555555555,0.9819209039548022,900,0.9777777777777777,99,31,869,1
motion_sensor_cart_entropy_200_samples_leaf,test,sequence,1,99,1,0.968,0.7615384615384615,0.99,0.8608695652173913,100,0.9777777777777777,99,31,869,1
motion_sensor_cart_entropy_400_samples_leaf,test,session,1,1,0,0.872,0.9707317073170731,0.8844444444444445,0.9255813953488371,900,0.8222222222222223,76,104,796,24
motion_sensor_cart_entropy_400_samples_leaf,test,session,1,1,1,0.872,0.4222222222222222,0.76,0.5428571428571428,100,0.8222222222222223,76,104,796,24
motion_sensor_cart_entropy_400_samples_leaf,test,sequence,1,99,0,0.872,0.9707317073170731,0.8844444444444445,0.9255813953488371,900,0.8222222222222223,76,104,796,24
motion_sensor_cart_entropy_400_samples_leaf,test,sequence,1,99,1,0.872,0.4222222222222222,0.76,0.5428571428571428,100,0.8222222222222223,76,104,796,24
motion_sensor_cart_entropy_50_samples_leaf,test,session,1,1,0,0.949,0.975363941769317,0.9677777777777777,0.9715560513106526,900,0.8738888888888888,78,29,871,22
motion_sensor_cart_entropy_50_samples_leaf,test,session,1,1,1,0.949,0.7289719626168224,0.78,0.7536231884057971,100,0.8738888888888888,78,29,871,22
motion_sensor_cart_entropy_50_samples_leaf,test,sequence,1,99,0,0.949,0.975363941769317,0.9677777777777777,0.9715560513106526,900,0.8738888888888888,78,29,871,22
motion_sensor_cart_entropy_50_samples_leaf,test,sequence,1,99,1,0.949,0.7289719626168224,0.78,0.7536231884057971,100,0.8738888888888888,78,29,871,22
motion_sensor_cart_gini_100_samples_leaf,test,session,1,1,0,0.963,0.9976931949250288,0.9611111111111111,0.9790605546123373,900,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_100_samples_leaf,test,session,1,1,1,0.963,0.7368421052631579,0.98,0.8412017167381973,100,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_100_samples_leaf,test,sequence,1,99,0,0.963,0.9976931949250288,0.9611111111111111,0.9790605546123373,900,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_100_samples_leaf,test,sequence,1,99,1,0.963,0.7368421052631579,0.98,0.8412017167381973,100,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_200_samples_leaf,test,session,1,1,0,0.963,0.9976931949250288,0.9611111111111111,0.9790605546123373,900,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_200_samples_leaf,test,session,1,1,1,0.963,0.7368421052631579,0.98,0.8412017167381973,100,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_200_samples_leaf,test,sequence,1,99,0,0.963,0.9976931949250288,0.9611111111111111,0.9790605546123373,900,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_200_samples_leaf,test,sequence,1,99,1,0.963,0.7368421052631579,0.98,0.8412017167381973,100,0.9705555555555556,98,35,865,2
motion_sensor_cart_gini_400_samples_leaf,test,session,1,1,0,0.86,0.9973821989528796,0.8466666666666667,0.9158653846153847,900,0.9133333333333333,98,138,762,2
motion_sensor_cart_gini_400_samples_leaf,test,session,1,1,1,0.86,0.4152542372881356,0.98,0.5833333333333334,100,0.9133333333333333,98,138,762,2
motion_sensor_cart_gini_400_samples_leaf,test,sequence,1,99,0,0.86,0.9973821989528796,0.8466666666666667,0.9158653846153847,900,0.9133333333333333,98,138,762,2
motion_sensor_cart_gini_400_samples_leaf,test,sequence,1,99,1,0.86,0.4152542372881356,0.98,0.5833333333333334,100,0.9133333333333333,98,138,762,2
motion_sensor_cart_gini_50_samples_leaf,test,session,1,1,0,0.963,0.996547756041427,0.9622222222222222,0.9790842283776144,900,0.9661111111111111,97,34,866,3
motion_sensor_cart_gini_50_samples_leaf,test,session,1,1,1,0.963,0.7404580152671756,0.97,0.8398268398268398,100,0.9661111111111111,97,34,866,3
motion_sensor_cart_gini_50_samples_leaf,test,sequence,1,99,0,0.963,0.996547756041427,0.9622222222222222,0.9790842283776144,900,0.9661111111111111,97,34,866,3
motion_sensor_cart_gini_50_samples_leaf,test,sequence,1,99,1,0.963,0.7404580152671756,0.97,0.8398268398268398,100,0.9661111111111111,97,34,866,3
motion_sensor_forest,test,session,1,1,0,0.989,0.988998899889989,0.9988888888888889,0.9939192924267551,900,0.9494444444444444,90,1,899,10
motion_sensor_forest,test,session,1,1,1,0.989,0.989010989010989,0.9,0.9424083769633509,100,0.9494444444444444,90,1,899,10
motion_sensor_forest,test,sequence,1,61,0,0.989,0.988998899889989,0.9988888888888889,0.9939192924267551,900,0.9494444444444444,90,1,899,10
motion_sensor_forest,test,sequence,1,61,1,0.989,0.989010989010989,0.9,0.9424083769633509,100,0.9494444444444444,90,1,899,10
motion_sensor_forest_entropy_11,test,session,1,1,0,0.944,0.9432773109243697,0.9977777777777778,0.9697624190064795,900,0.7288888888888889,46,2,898,54
motion_sensor_forest_entropy_11,test,session,1,1,1,0.944,0.9583333333333334,0.46,0.6216216216216216,100,0.7288888888888889,46,2,898,54
motion_sensor_forest_entropy_11,test,sequence,1,99,0,0.944,0.9432773109243697,0.9977777777777778,0.9697624190064795,900,0.7288888888888889,46,2,898,54
motion_sensor_forest_entropy_11,test,sequence,1,99,1,0.944,0.9583333333333334,0.46,0.6216216216216216,100,0.7288888888888889,46,2,898,54
motion_sensor_forest_entropy_15,test,session,1,1,0,0.945,0.9424083769633508,1.0,0.9703504043126685,900,0.725,45,0,900,55
motion_sensor_forest_entropy_15,test,session,1,1,1,0.945,1.0,0.45,0.6206896551724138,100,0.725,45,0,900,55
motion_sensor_forest_entropy_15,test,sequence,1,99,0,0.945,0.9424083769633508,1.0,0.9703504043126685,900,0.725,45,0,900,55
motion_sensor_forest_entropy_15,test,sequence,1,99,1,0.945,1.0,0.45,0.6206896551724138,100,0.725,45,0,900,55
motion_sensor_forest_entropy_19,test,session,1,1,0,0.956,0.9543524416135881,0.9988888888888889,0.9761129207383279,900,0.7844444444444444,57,1,899,43
motion_sensor_forest_entropy_19,test,session,1,1,1,0.956,0.9827586206896551,0.57,0.721518987341772,100,0.7844444444444444,57,1,899,43
motion_sensor_forest_entropy_19,test,sequence,1,81,0,0.956,0.9543524416135881,0.9988888888888889,0.9761129207383279,900,0.7844444444444444,57,1,899,43
motion_sensor_forest_entropy_19,test,sequence,1,81,1,0.956,0.9827586206896551,0.57,0.721518987341772,100,0.7844444444444444,57,1,899,43
motion_sensor_forest_entropy_21,test,session,1,1,0,0.958,0.9563829787234043,0.9988888888888889,0.9771739130434782,900,0.7944444444444444,59,1,899,41
motion_sensor_forest_entropy_21,test,session,1,1,1,0.958,0.9833333333333333,0.59,0.7374999999999999,100,0.7944444444444444,59,1,899,41
motion_sensor_forest_entropy_21,test,sequence,1,87,0,0.958,0.9563829787234043,0.9988888888888889,0.9771739130434782,900,0.7944444444444444,59,1,899,41
motion_sensor_forest_entropy_21,test,sequence,1,87,1,0.958,0.9833333333333333,0.59,0.7374999999999999,100,0.7944444444444444,59,1,899,41
motion_sensor_forest_entropy_23,test,session,1,1,0,0.961,0.9584664536741214,1.0,0.9787928221859706,900,0.8049999999999999,61,0,900,39
motion_sensor_forest_entropy_23,test,session,1,1,1,0.961,1.0,0.61,0.7577639751552795,100,0.8049999999999999,61,0,900,39
motion_sensor_forest_entropy_23,test,sequence,1,99,0,0.961,0.9584664536741214,1.0,0.9787928221859706,900,0.8049999999999999,61,0,900,39
motion_sensor_forest_entropy_23,test,sequence,1,99,1,0.961,1.0,0.61,0.7577639751552795,100,0.8049999999999999,61,0,900,39
motion_sensor_forest_entropy_3,test,session,1,1,0,0.931,0.9591160220994475,0.9644444444444444,0.9617728531855956,900,0.7972222222222222,63,32,868,37
motion_sensor_forest_entropy_3,test,session,1,1,1,0.931,0.6631578947368421,0.63,0.6461538461538461,100,0.7972222222222222,63,32,868,37
motion_sensor_forest_entropy_3,test,sequence,1,99,0,0.931,0.9591160220994475,0.9644444444444444,0.9617728531855956,900,0.7972222222222222,63,32,868,37
motion_sensor_forest_entropy_3,test,sequence,1,99,1,0.931,0.6631578947368421,0.63,0.6461538461538461,100,0.7972222222222222,63,32,868,37
motion_sensor_forest_entropy_7,test,session,1,1,0,0.857,0.9678615574783683,0.87,0.9163253364540667,900,0.805,74,117,783,26
motion_sensor_forest_entropy_7,test,session,1,1,1,0.857,0.387434554973822,0.74,0.5085910652920962,100,0.805,74,117,783,26
motion_sensor_forest_entropy_7,test,sequence,1,29,0,0.857,0.9678615574783683,0.87,0.9163253364540667,900,0.805,74,117,783,26
motion_sensor_forest_entropy_7,test,sequence,1,29,1,0.857,0.387434554973822,0.74,0.5085910652920962,100,0.805,74,117,783,26
motion_sensor_forest_gini_11,test,session,1,1,0,0.928,0.9461206896551724,0.9755555555555555,0.9606126914660832,900,0.7377777777777778,50,22,878,50
motion_sensor_forest_gini_11,test,session,1,1,1,0.928,0.6944444444444444,0.5,0.5813953488372093,100,0.7377777777777778,50,22,878,50
motion_sensor_forest_gini_11,test,sequence,1,99,0,0.928,0.9461206896551724,0.9755555555555555,0.9606126914660832,900,0.7377777777777778,50,22,878,50
motion_sensor_forest_gini_11,test,sequence,1,99,1,0.928,0.6944444444444444,0.5,0.5813953488372093,100,0.7377777777777778,50,22,878,50
motion_sensor_forest_gini_15,test,session,1,1,0,0.971,0.9697950377562028,0.9988888888888889,0.9841269841269841,900,0.8594444444444445,72,1,899,28
motion_sensor_forest_gini_15,test,session,1,1,1,0.971,0.9863013698630136,0.72,0.8323699421965317,100,0.8594444444444445,72,1,899,28
motion_sensor_forest_gini_15,test,sequence,1,99,0,0.971,0.9697950377562028,0.9988888888888889,0.9841269841269841,900,0.8594444444444445,72,1,899,28
motion_sensor_forest_gini_15,test,sequence,1,99,1,0.971,0.9863013698630136,0.72,0.8323699421965317,100,0.8594444444444445,72,1,899,28
motion_sensor_forest_gini_19,test,session,1,1,0,0.944,0.9423480083857443,0.9988888888888889,0.9697950377562029,900,0.7244444444444444,45,1,899,55
motion_sensor_forest_gini_19,test,session,1,1,1,0.944,0.9782608695652174,0.45,0.6164383561643836,100,0.7244444444444444,45,1,899,55
motion_sensor_forest_gini_19,test,sequence,1,99,0,0.944,0.9423480083857443,0.9988888888888889,0.9697950377562029,900,0.7244444444444444,45,1,899,55
motion_sensor_forest_gini_19,test,sequence,1,99,1,0.944,0.9782608695652174,0.45,0.6164383561643836,100,0.7244444444444444,45,1,899,55
motion_sensor_forest_gini_21,test,session,1,1,0,0.955,0.953340402969247,0.9988888888888889,0.9755832881172003,900,0.7794444444444445,56,1,899,44
motion_sensor_forest_gini_21,test,session,1,1,1,0.955,0.9824561403508771,0.56,0.7133757961783439,100,0.7794444444444445,56,1,899,44
motion_sensor_forest_gini_21,test,sequence,1,99,0,0.955,0.953340402969247,0.9988888888888889,0.9755832881172003,900,0.7794444444444445,56,1,899,44
motion_sensor_forest_gini_21,test,sequence,1,99,1,0.955,0.9824561403508771,0.56,0.7133757961783439,100,0.7794444444444445,56,1,899,44
motion_sensor_forest_gini_23,test,session,1,1,0,0.97,0.967741935483871,1.0,0.9836065573770492,900,0.85,70,0,900,30
motion_sensor_forest_gini_23,test,session,1,1,1,0.97,1.0,0.7,0.8235294117647058,100,0.85,70,0,900,30
motion_sensor_forest_gini_23,test,sequence,1,99,0,0.97,0.967741935483871,1.0,0.9836065573770492,900,0.85,70,0,900,30
motion_sensor_forest_gini_23,test,sequence,1,99,1,0.97,1.0,0.7,0.8235294117647058,100,0.85,70,0,900,30
motion_sensor_forest_gini_3,test,session,1,1,0,0.927,0.9589345172031076,0.96,0.9594669627984452,900,0.7949999999999999,63,36,864,37
motion_sensor_forest_gini_3,test,session,1,1,1,0.927,0.6363636363636364,0.63,0.6331658291457286,100,0.7949999999999999,63,36,864,37
motion_sensor_forest_gini_3,test,sequence,1,99,0,0.927,0.9589345172031076,0.96,0.9594669627984452,900,0.7949999999999999,63,36,864,37
motion_sensor_forest_gini_3,test,sequence,1,99,1,0.927,0.6363636363636364,0.63,0.6331658291457286,100,0.7949999999999999,63,36,864,37
motion_sensor_forest_gini_7,test,session,1,1,0,0.958,0.9554140127388535,1.0,0.9771986970684039,900,0.79,58,0,900,42
motion_sensor_forest_gini_7,test,session,1,1,1,0.958,1.0,0.58,0.7341772151898733,100,0.79,58,0,900,42
motion_sensor_forest_gini_7,test,sequence,1,99,0,0.958,0.9554140127388535,1.0,0.9771986970684039,900,0.79,58,0,900,42
motion_sensor_forest_gini_7,test,sequence,1,99,1,0.958,1.0,0.58,0.7341772151898733,100,0.79,58,0,900,42
motion_sensor_MLP_1_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_2,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_2,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_2,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_2,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_2_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_2_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_2_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_2_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_3,test,session,1,1,0,0.925,0.9987908101571947,0.9177777777777778,0.9565720903300521,900,0.9538888888888889,99,74,826,1
motion_sensor_MLP_1_3,test,session,1,1,1,0.925,0.5722543352601156,0.99,0.7252747252747254,100,0.9538888888888889,99,74,826,1
motion_sensor_MLP_1_3,test,sequence,1,99,0,0.925,0.9987908101571947,0.9177777777777778,0.9565720903300521,900,0.9538888888888889,99,74,826,1
motion_sensor_MLP_1_3,test,sequence,1,99,1,0.925,0.5722543352601156,0.99,0.7252747252747254,100,0.9538888888888889,99,74,826,1
motion_sensor_MLP_1_3_sgd,test,session,1,1,0,0.97,0.9977116704805492,0.9688888888888889,0.983089064261556,900,0.9744444444444444,98,28,872,2
motion_sensor_MLP_1_3_sgd,test,session,1,1,1,0.97,0.7777777777777778,0.98,0.8672566371681417,100,0.9744444444444444,98,28,872,2
motion_sensor_MLP_1_3_sgd,test,sequence,1,99,0,0.97,0.9977116704805492,0.9688888888888889,0.983089064261556,900,0.9744444444444444,98,28,872,2
motion_sensor_MLP_1_3_sgd,test,sequence,1,99,1,0.97,0.7777777777777778,0.98,0.8672566371681417,100,0.9744444444444444,98,28,872,2
motion_sensor_MLP_1_4,test,session,1,1,0,0.883,0.9987261146496815,0.8711111111111111,0.9305637982195846,900,0.9305555555555556,99,116,784,1
motion_sensor_MLP_1_4,test,session,1,1,1,0.883,0.4604651162790698,0.99,0.6285714285714286,100,0.9305555555555556,99,116,784,1
motion_sensor_MLP_1_4,test,sequence,1,99,0,0.883,0.9987261146496815,0.8711111111111111,0.9305637982195846,900,0.9305555555555556,99,116,784,1
motion_sensor_MLP_1_4,test,sequence,1,99,1,0.883,0.4604651162790698,0.99,0.6285714285714286,100,0.9305555555555556,99,116,784,1
motion_sensor_MLP_1_4_sgd,test,session,1,1,0,0.971,0.9977142857142857,0.97,0.9836619718309859,900,0.975,98,27,873,2
motion_sensor_MLP_1_4_sgd,test,session,1,1,1,0.971,0.784,0.98,0.8711111111111111,100,0.975,98,27,873,2
motion_sensor_MLP_1_4_sgd,test,sequence,1,99,0,0.971,0.9977142857142857,0.97,0.9836619718309859,900,0.975,98,27,873,2
motion_sensor_MLP_1_4_sgd,test,sequence,1,99,1,0.971,0.784,0.98,0.8711111111111111,100,0.975,98,27,873,2
motion_sensor_MLP_1_5,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_5,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_5,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_5,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_5_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_5_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_1_5_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_1_5_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_2_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_2_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_2_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_2_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_2_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_2_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_2_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
motion_sensor_MLP_2_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
motion_sensor_MLP_2_2,test,session,1,1,0,0.817,1.0,0.7966666666666666,0.8868274582560297,900,0.8983333333333333,100,183,717,0
motion_sensor_MLP_2_2,test,session,1,1,1,0.817,0.35335689045936397,1.0,0.5221932114882506,100,0.8983333333333333,100,183,717,0
motion_sensor_MLP_2_2,test,sequence,1,99,0,0.817,1.0,0.7966666666666666,0.8868274582560297,900,0.8983333333333333,100,183,717,0
motion_sensor_MLP_2_2,test,sequence,1,99,1,0.817,0.35335689045936397,1.0,0.5221932114882506,100,0.8983333333333333,100,183,717,0
motion_sensor_MLP_2_2_sgd,test,session,1,1,0,0.974,0.9988584474885844,0.9722222222222222,0.9853603603603603,900,0.9811111111111112,99,25,875,1
motion_sensor_MLP_2_2_sgd,test,session,1,1,1,0.974,0.7983870967741935,0.99,0.8839285714285715,100,0.9811111111111112,99,25,875,1
motion_sensor_MLP_2_2_sgd,test,sequence,1,99,0,0.974,0.9988584474885844,0.9722222222222222,0.9853603603603603,900,0.9811111111111112,99,25,875,1
motion_sensor_MLP_2_2_sgd,test,sequence,1,99,1,0.974,0.7983870967741935,0.99,0.8839285714285715,100,0.9811111111111112,99,25,875,1
